Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit Status
CA-621351,4/29/2024,4/19/2025,Same Day,CUST-5080,Gabrielle Jackson,Consumer,Central,Office Supplies,Binders,Mandatory explicit ability,3020.4,5,0.36,656.84,Profit
CA-934061,1/3/2024,4/28/2025,First Class,CUST-8633,Amy Torres,Home Office,South,Technology,Phones,Realigned asynchronous Local Area Network,2921.9,8,0.12,112.66,Profit
CA-836136,3/31/2025,4/12/2025,Same Day,CUST-7885,Molly Cross,Consumer,East,Furniture,Chairs,Integrated analyzing flexibility,1508.04,9,0.16,117.02,Profit
CA-528477,11/16/2024,4/9/2025,Second Class,CUST-9306,Amanda Boyd,Corporate,East,Technology,Machines,Realigned value-added Graphical User Interface,619.38,8,0.06,51.62,Profit
CA-197613,3/30/2024,5/7/2025,First Class,CUST-6919,Edward Robinson,Corporate,West,Furniture,Chairs,Compatible fresh-thinking website,3820.34,4,0.41,112.31,Profit
CA-702829,4/3/2025,4/24/2025,Standard Class,CUST-5278,Brian Perez,Home Office,Central,Office Supplies,Art,Grass-roots systematic Internet solution,2010.79,7,0.33,329.5,Profit
CA-294175,8/17/2024,5/8/2025,Second Class,CUST-8849,Michael Collins,Consumer,East,Furniture,Furnishings,Object-based system-worthy Local Area Network,2585.29,8,0.22,301.75,Profit
CA-297976,8/14/2024,4/25/2025,First Class,CUST-6648,Michael Hernandez,Corporate,Central,Office Supplies,Labels,Optional holistic matrices,2545.22,7,0.42,826.29,Profit
CA-815905,11/13/2024,5/8/2025,Second Class,CUST-5691,James Rose,Corporate,Central,Furniture,Chairs,Quality-focused 24/7 firmware,2369.47,6,0.41,-48.27,Loss
CA-556837,5/3/2023,4/17/2025,Same Day,CUST-7710,Shannon Lowe PhD,Home Office,South,Furniture,Chairs,Team-oriented demand-driven conglomeration,4005.09,3,0,642.91,Profit
CA-876516,7/19/2024,4/13/2025,Same Day,CUST-7918,Gerald Daniels,Consumer,West,Office Supplies,Labels,Devolved executive complexity,535.38,2,0.03,27.54,Profit
CA-553230,10/24/2024,4/25/2025,Standard Class,CUST-4883,James Ray,Home Office,Central,Technology,Computers,Cloned eco-centric alliance,383.46,10,0.23,218.81,Profit
CA-556417,9/23/2024,4/10/2025,Second Class,CUST-3810,Amanda Webster,Corporate,East,Technology,Copiers,Open-source intermediate matrix,3135.68,9,0.36,879.16,Profit
CA-682851,8/19/2023,4/22/2025,First Class,CUST-2712,Robin Johnson,Consumer,South,Technology,Computers,Automated solution-oriented Graphic Interface,2228.35,6,0.45,938.39,Profit
CA-126210,8/3/2024,4/12/2025,Same Day,CUST-7649,Jason Graves,Corporate,West,Office Supplies,Art,Multi-layered didactic portal,4316.88,3,0.4,77.02,Profit
CA-967471,4/3/2024,4/26/2025,First Class,CUST-1628,Andrew Garcia,Corporate,Central,Technology,Copiers,Down-sized executive product,1437.51,10,0.48,601.15,Profit
CA-182438,5/21/2024,5/2/2025,Standard Class,CUST-6858,Kelly Barron,Corporate,West,Office Supplies,Binders,Configurable impactful adapter,86.01,10,0.43,-27.89,Loss
CA-729713,5/26/2023,4/13/2025,Second Class,CUST-4545,Misty Murillo,Home Office,West,Furniture,Bookcases,Exclusive hybrid toolset,2664.38,10,0.04,-55.67,Loss
CA-118576,5/29/2024,5/2/2025,Standard Class,CUST-9202,Natasha Khan,Home Office,East,Furniture,Chairs,Versatile upward-trending knowledgebase,1626.32,2,0.23,-32,Loss
CA-118201,6/27/2023,5/7/2025,Second Class,CUST-6893,Jacqueline Gordon,Corporate,Central,Office Supplies,Storage,Quality-focused asynchronous intranet,4525.52,2,0.3,398.88,Profit
CA-113417,8/6/2024,5/5/2025,First Class,CUST-3171,Kathleen Anderson,Consumer,South,Furniture,Chairs,Optimized bandwidth-monitored policy,4671.94,2,0.09,756.82,Profit
CA-823230,4/23/2024,4/27/2025,Second Class,CUST-1564,Jonathan Roberts,Corporate,Central,Technology,Computers,Persevering value-added info-me diaries,3167.29,4,0.16,199.35,Profit
CA-421012,11/18/2024,4/24/2025,First Class,CUST-3932,Peter Morris,Consumer,South,Technology,Machines,Ameliorated composite productivity,1824.52,8,0.26,508.6,Profit
CA-709860,5/22/2023,4/16/2025,Same Day,CUST-7503,Maria Mayo,Home Office,Central,Office Supplies,Storage,Multi-channeled bandwidth-monitored installation,10.08,10,0.15,102.87,Profit
CA-235347,1/10/2025,5/5/2025,Second Class,CUST-7929,Colleen Conner,Corporate,Central,Office Supplies,Binders,Multi-layered 5thgeneration firmware,4872.39,8,0.17,698.52,Profit
CA-166148,9/4/2024,4/29/2025,Second Class,CUST-7349,Ann Thornton,Corporate,East,Office Supplies,Binders,Intuitive systematic support,2406.09,6,0.1,364.43,Profit
CA-642915,2/17/2025,5/1/2025,Standard Class,CUST-5766,Henry Gonzalez,Consumer,South,Furniture,Chairs,Reduced responsive software,3880.08,7,0.47,944.58,Profit
CA-400098,10/23/2024,4/13/2025,Same Day,CUST-9779,Whitney Moore,Home Office,Central,Furniture,Furnishings,Programmable fresh-thinking frame,799.67,10,0.27,771.04,Profit
CA-829173,2/22/2025,4/17/2025,First Class,CUST-4845,Janet Torres,Home Office,East,Furniture,Bookcases,Customer-focused analyzing functionalities,2587.44,7,0.17,354.94,Profit
CA-132719,10/26/2024,4/29/2025,Same Day,CUST-3637,Ricardo Foster,Consumer,East,Office Supplies,Art,Digitized web-enabled focus group,3326.09,8,0.24,817.39,Profit
CA-177223,12/11/2023,4/15/2025,First Class,CUST-4505,Bradley Robinson,Consumer,Central,Technology,Phones,Pre-emptive well-modulated circuit,111.91,8,0.5,665.64,Profit
CA-300308,1/2/2024,4/9/2025,Same Day,CUST-8486,Jamie Harrington,Corporate,Central,Technology,Phones,Customer-focused optimizing standardization,647.06,9,0.39,652.4,Profit
CA-544176,4/30/2024,5/4/2025,Same Day,CUST-5125,Jeffrey Stout,Consumer,Central,Office Supplies,Art,Pre-emptive fault-tolerant task-force,1601.86,10,0.32,920.84,Profit
CA-245132,11/13/2024,4/11/2025,Standard Class,CUST-5259,Jeff Johnson,Home Office,Central,Furniture,Tables,Expanded national database,4785.82,2,0.19,-35.96,Loss
CA-120850,9/8/2024,4/22/2025,First Class,CUST-8287,Kaitlyn Wallace,Consumer,Central,Office Supplies,Paper,Extended intermediate function,2160.61,2,0.22,369.53,Profit
CA-306328,9/28/2024,4/22/2025,First Class,CUST-3305,Amanda Montgomery,Consumer,South,Technology,Copiers,Business-focused foreground support,1834.47,5,0.14,613.86,Profit
CA-691013,12/30/2024,4/30/2025,Same Day,CUST-8175,Louis Mills,Corporate,Central,Office Supplies,Binders,Innovative secondary standardization,1312.72,9,0.19,147.6,Profit
CA-300008,10/29/2024,4/19/2025,Standard Class,CUST-7918,Jennifer Davis,Consumer,East,Technology,Accessories,Assimilated scalable initiative,4709.36,8,0.21,540.06,Profit
CA-910026,5/29/2024,4/27/2025,Standard Class,CUST-3163,Joshua Turner,Home Office,Central,Technology,Accessories,User-friendly reciprocal application,3567.32,10,0.07,180.23,Profit
CA-133362,8/31/2023,4/23/2025,Same Day,CUST-5800,Scott Bentley,Corporate,Central,Technology,Phones,Pre-emptive 4thgeneration parallelism,3387.84,10,0.23,559.77,Profit
CA-928228,11/20/2023,5/5/2025,Same Day,CUST-6627,David Shields,Consumer,Central,Furniture,Furnishings,Seamless asymmetric help-desk,3173.83,10,0.38,774.04,Profit
CA-974360,7/30/2023,4/28/2025,Same Day,CUST-7213,Jason Klein,Home Office,West,Office Supplies,Paper,Balanced web-enabled product,2290.63,6,0.18,442.27,Profit
CA-899934,5/11/2024,4/26/2025,Standard Class,CUST-1295,John Sims,Consumer,East,Technology,Phones,Expanded directional circuit,3059.14,1,0.38,-74.25,Loss
CA-651474,4/1/2025,5/5/2025,Second Class,CUST-4166,Danielle Stephenson,Home Office,East,Office Supplies,Storage,Realigned secondary infrastructure,1237.03,1,0.4,639.82,Profit
CA-722808,4/24/2024,5/3/2025,First Class,CUST-4766,John Harrington,Home Office,Central,Technology,Machines,Enhanced dedicated policy,2624.29,9,0.41,472.4,Profit
CA-281584,10/10/2024,4/15/2025,Second Class,CUST-8228,Anthony Jones,Consumer,South,Office Supplies,Binders,Progressive secondary emulation,4393.76,3,0.2,835.57,Profit
CA-386453,2/25/2024,5/3/2025,Same Day,CUST-6353,Samantha Harris,Corporate,South,Furniture,Tables,Secured holistic throughput,3715.75,1,0.37,649,Profit
CA-908435,9/30/2023,4/15/2025,First Class,CUST-4948,Kayla Bray,Consumer,Central,Technology,Phones,Enhanced client-server parallelism,2134.95,2,0.06,559.94,Profit
CA-691539,5/28/2024,4/22/2025,Same Day,CUST-7648,Kristi Skinner,Home Office,South,Office Supplies,Binders,Adaptive cohesive core,3149.35,2,0.5,939.03,Profit
CA-465735,11/8/2023,4/20/2025,Same Day,CUST-4064,Anna Blankenship,Consumer,West,Furniture,Furnishings,Optional didactic process improvement,4053.8,3,0.06,541.36,Profit
CA-189883,10/11/2023,4/29/2025,Standard Class,CUST-4768,Jeffrey Benjamin,Corporate,West,Furniture,Chairs,Sharable multi-tasking application,326.85,2,0.13,117.59,Profit
CA-525900,2/21/2025,4/11/2025,First Class,CUST-3883,Katherine Ruiz,Consumer,West,Office Supplies,Art,Robust 24hour application,1864.56,6,0.3,996.37,Profit
CA-424760,1/30/2025,4/29/2025,Second Class,CUST-1145,Nicholas Sampson,Consumer,West,Office Supplies,Labels,Profit-focused empowering algorithm,1425.52,6,0.26,578.37,Profit
CA-897449,5/13/2024,4/29/2025,Same Day,CUST-5754,Andrew Rich,Consumer,Central,Furniture,Tables,Face-to-face holistic core,867.45,6,0.07,301.16,Profit
CA-245735,6/15/2023,5/8/2025,Second Class,CUST-6517,Andrew Williams,Home Office,West,Technology,Machines,Assimilated well-modulated secured line,1865.18,8,0.28,745.05,Profit
CA-282587,2/12/2025,4/30/2025,Standard Class,CUST-6063,Whitney Flores,Consumer,East,Office Supplies,Storage,Vision-oriented scalable core,2812.69,1,0.26,957.19,Profit
CA-687288,2/3/2024,4/24/2025,Standard Class,CUST-1503,Jackson Pugh,Home Office,West,Technology,Computers,Total context-sensitive Internet solution,4245.55,8,0.3,775,Profit
CA-346441,2/12/2025,4/12/2025,Same Day,CUST-3592,David Lambert,Consumer,West,Technology,Copiers,Persevering actuating knowledge user,3540.74,3,0.29,626.08,Profit
CA-666012,5/23/2023,4/28/2025,First Class,CUST-4743,Katelyn Kaufman,Consumer,East,Office Supplies,Labels,User-centric bandwidth-monitored extranet,2720.63,6,0.11,976.04,Profit
CA-547306,9/19/2023,5/3/2025,First Class,CUST-5831,Jennifer Francis,Corporate,West,Technology,Accessories,Customizable impactful website,3954.24,5,0.34,795.06,Profit
CA-624240,10/9/2023,5/1/2025,Same Day,CUST-2553,Brian Sanders,Home Office,South,Furniture,Chairs,User-friendly dynamic workforce,4222.46,2,0.23,165.33,Profit
CA-978174,1/22/2025,5/4/2025,Second Class,CUST-2928,Ronald Myers,Corporate,West,Technology,Phones,Grass-roots intangible workforce,646.75,9,0.12,633.34,Profit
CA-489514,5/23/2023,4/21/2025,Second Class,CUST-8771,Nicole Martin,Home Office,East,Furniture,Bookcases,Re-engineered reciprocal parallelism,53.45,7,0.14,717.36,Profit
CA-386519,1/14/2024,4/19/2025,Standard Class,CUST-7780,John Clark,Corporate,South,Technology,Computers,Extended web-enabled algorithm,3571.35,10,0.03,436.84,Profit
CA-146202,12/8/2023,4/16/2025,Same Day,CUST-8737,Dr. Matthew Williams,Corporate,East,Furniture,Furnishings,Progressive coherent contingency,3162.68,9,0.19,-25.36,Loss
CA-820140,8/2/2023,4/25/2025,First Class,CUST-6253,Jennifer Romero,Corporate,South,Furniture,Bookcases,Vision-oriented asynchronous utilization,3159.24,3,0.37,747.94,Profit
CA-443276,6/29/2023,4/10/2025,First Class,CUST-5522,Joanne Lozano,Consumer,West,Technology,Computers,Enhanced 6thgeneration orchestration,293,9,0.22,304.07,Profit
CA-812569,5/19/2023,4/18/2025,Second Class,CUST-3246,Jennifer Vaughn,Consumer,West,Technology,Phones,Up-sized multimedia ability,4570.83,9,0.3,886.05,Profit
CA-150303,3/11/2025,4/25/2025,Same Day,CUST-4636,Michael Robinson,Home Office,East,Technology,Accessories,Profound multimedia product,1553.02,1,0.22,196.75,Profit
CA-106504,9/26/2024,4/18/2025,Standard Class,CUST-9780,David Miller,Corporate,East,Furniture,Chairs,Diverse holistic focus group,4154.53,7,0.38,132.97,Profit
CA-841669,1/10/2025,5/5/2025,Same Day,CUST-2098,Andrew Faulkner,Consumer,West,Furniture,Tables,Total non-volatile function,1219.71,6,0.13,574.44,Profit
CA-498425,10/27/2023,4/13/2025,Same Day,CUST-5825,April Owen,Corporate,South,Technology,Copiers,Optimized optimizing knowledge user,2573.23,4,0.23,197.66,Profit
CA-427429,11/15/2024,5/7/2025,Standard Class,CUST-7881,Vincent Watson,Corporate,Central,Furniture,Bookcases,Reduced bifurcated synergy,3071.56,1,0.04,355.07,Profit
CA-565543,4/13/2023,4/20/2025,Second Class,CUST-3597,Dr. Rhonda Stewart,Home Office,Central,Furniture,Bookcases,Realigned regional system engine,24.03,1,0.2,546.53,Profit
CA-228334,6/24/2024,4/18/2025,Same Day,CUST-8474,Yolanda Parker,Consumer,South,Office Supplies,Labels,Mandatory demand-driven flexibility,3347.97,7,0.15,15.29,Profit
CA-600315,7/13/2024,4/24/2025,Second Class,CUST-5997,Dr. Mark McCoy,Home Office,Central,Technology,Copiers,Triple-buffered logistical strategy,3936.21,4,0.14,541.07,Profit
CA-913739,4/21/2024,4/28/2025,Second Class,CUST-7775,Misty Heath,Consumer,West,Technology,Phones,Customer-focused contextually-based algorithm,217.39,9,0.28,309.72,Profit
CA-489988,12/5/2024,5/1/2025,Same Day,CUST-8878,Monica Smith,Corporate,Central,Office Supplies,Paper,Visionary user-facing infrastructure,3581.28,8,0.04,-49.8,Loss
CA-203951,9/5/2023,5/5/2025,Standard Class,CUST-2628,Donna Blackburn,Corporate,South,Office Supplies,Art,Automated reciprocal complexity,2103.32,3,0.2,686.96,Profit
CA-622386,2/5/2024,4/23/2025,Second Class,CUST-2344,Laura Powell,Home Office,East,Technology,Copiers,Devolved 4thgeneration solution,3050.82,1,0.2,483.81,Profit
CA-112040,12/1/2024,5/8/2025,First Class,CUST-4914,Ricky Wallace,Corporate,East,Technology,Phones,Persevering multi-tasking process improvement,4524.22,4,0.41,521.32,Profit
CA-499121,2/8/2025,4/19/2025,Second Class,CUST-5628,Jose Peterson,Corporate,Central,Furniture,Tables,Compatible solution-oriented emulation,3465.41,1,0.33,-58.76,Loss
CA-126262,10/9/2023,4/25/2025,Second Class,CUST-5941,Dustin Aguilar,Home Office,East,Office Supplies,Art,Diverse context-sensitive functionalities,1338.85,3,0.19,189.62,Profit
CA-708195,8/10/2023,5/6/2025,First Class,CUST-4064,Ronald Kim,Corporate,Central,Technology,Copiers,Quality-focused uniform extranet,1934.44,6,0.12,399.33,Profit
CA-961738,4/16/2024,4/16/2025,Second Class,CUST-3674,Maria Jones,Consumer,West,Furniture,Tables,Persevering static utilization,3830.08,7,0.21,-19.81,Loss
CA-380629,10/27/2024,4/10/2025,Second Class,CUST-7446,Ms. Marie Davis,Home Office,South,Technology,Phones,Assimilated interactive archive,1697.61,6,0.19,343.48,Profit
CA-530476,1/3/2025,4/18/2025,Same Day,CUST-8076,Stephanie Watson,Corporate,South,Furniture,Furnishings,Automated context-sensitive parallelism,3779.8,2,0.26,500.33,Profit
CA-835279,1/30/2024,4/15/2025,Same Day,CUST-3169,Peter Taylor,Corporate,South,Furniture,Furnishings,Cross-group bottom-line methodology,2656.52,2,0.41,481.5,Profit
CA-695548,9/16/2023,4/24/2025,Same Day,CUST-2807,Travis Jordan,Home Office,East,Office Supplies,Paper,Vision-oriented exuding open system,1296.46,2,0.43,461.43,Profit
CA-740775,3/18/2025,4/9/2025,First Class,CUST-4685,Joseph Jackson,Consumer,Central,Furniture,Furnishings,Sharable non-volatile Graphic Interface,4144.31,10,0.36,814.5,Profit
CA-195661,1/7/2025,5/4/2025,Standard Class,CUST-3811,Pamela Jones,Corporate,East,Office Supplies,Paper,Mandatory didactic methodology,263.54,9,0.17,207.66,Profit
CA-695315,9/9/2024,5/8/2025,First Class,CUST-9508,Carol Mathews,Home Office,Central,Technology,Phones,Mandatory logistical artificial intelligence,2592.01,10,0.07,486.05,Profit
CA-769210,11/7/2024,5/4/2025,Same Day,CUST-1795,Joseph Love,Home Office,Central,Office Supplies,Paper,Automated analyzing firmware,2643.85,7,0.05,-93.57,Loss
CA-609871,7/19/2023,5/2/2025,Second Class,CUST-1221,Debra Morgan,Corporate,West,Office Supplies,Binders,Grass-roots transitional Graphic Interface,3667,4,0.39,500.11,Profit
CA-739991,1/19/2024,4/18/2025,First Class,CUST-4690,Vanessa Oliver,Home Office,South,Technology,Machines,Secured content-based orchestration,4047.28,6,0.44,-87.48,Loss
CA-635206,4/24/2023,5/8/2025,Same Day,CUST-5169,Scott Thomas,Home Office,East,Office Supplies,Labels,Profound national forecast,3507.88,4,0.28,374.49,Profit
CA-215660,3/8/2024,4/16/2025,Standard Class,CUST-3816,Kathleen Moore,Corporate,East,Furniture,Bookcases,Advanced mission-critical process improvement,632.63,8,0.25,606.27,Profit
CA-918765,2/6/2024,4/28/2025,Second Class,CUST-6913,Kenneth Wright,Home Office,West,Office Supplies,Binders,Assimilated 24hour hub,1854.3,2,0.21,636.85,Profit
CA-682102,5/31/2024,4/28/2025,First Class,CUST-3983,Linda Johnson,Home Office,Central,Furniture,Tables,Switchable asynchronous solution,628.68,1,0.01,854.93,Profit
CA-310086,3/15/2025,4/17/2025,Same Day,CUST-5707,Jodi Hall,Home Office,Central,Furniture,Furnishings,Inverse bandwidth-monitored implementation,670.99,6,0.11,518.51,Profit
CA-577936,10/13/2024,4/28/2025,First Class,CUST-3703,Lisa Bradley,Home Office,West,Office Supplies,Labels,Fully-configurable demand-driven time-frame,4174.75,4,0.5,836.55,Profit
CA-120837,1/7/2025,4/24/2025,Second Class,CUST-9254,Brian Cunningham,Consumer,East,Office Supplies,Labels,Innovative zero administration initiative,1856.18,7,0.31,516.05,Profit
CA-653942,6/8/2024,5/7/2025,Same Day,CUST-6189,Jason Mahoney,Home Office,West,Office Supplies,Binders,Integrated transitional support,548.09,2,0.26,148.02,Profit
CA-743452,4/20/2023,4/11/2025,Second Class,CUST-7687,Brian Hayes,Home Office,Central,Office Supplies,Storage,Future-proofed next generation database,4188.85,10,0.12,-16.54,Loss
CA-779948,5/12/2024,4/28/2025,Standard Class,CUST-2371,Joseph McGee,Corporate,West,Furniture,Furnishings,Public-key value-added projection,3262.75,10,0.27,678.46,Profit
CA-773111,5/20/2024,4/25/2025,Standard Class,CUST-1761,Tina Moore,Corporate,East,Office Supplies,Art,Mandatory empowering software,1459.25,9,0.47,684.91,Profit
CA-776486,4/22/2023,4/27/2025,Second Class,CUST-6969,Amanda Payne,Corporate,South,Office Supplies,Labels,Progressive secondary ability,3319.74,1,0.16,996.48,Profit
CA-534149,6/7/2023,4/10/2025,Standard Class,CUST-9093,Debbie Wyatt,Consumer,Central,Technology,Accessories,Organic maximized challenge,648.7,2,0.04,629.24,Profit
CA-253580,8/27/2023,4/18/2025,Second Class,CUST-1577,Susan McCullough,Corporate,East,Office Supplies,Art,Ergonomic regional Internet solution,2063.59,2,0.26,427.9,Profit
CA-137434,10/22/2023,4/12/2025,Same Day,CUST-3853,Tracy Thomas,Home Office,Central,Office Supplies,Labels,Customizable holistic hierarchy,3909.06,7,0.14,888.92,Profit
CA-537104,12/6/2023,4/21/2025,Standard Class,CUST-5556,Cindy Mendez,Home Office,Central,Furniture,Chairs,Digitized empowering productivity,2942.14,6,0.11,231.06,Profit
CA-853469,5/6/2024,4/14/2025,Second Class,CUST-5269,Andrea Robinson,Corporate,East,Furniture,Furnishings,Multi-tiered system-worthy customer loyalty,1455.77,4,0.42,587.58,Profit
CA-762222,4/1/2024,4/21/2025,Second Class,CUST-7538,Thomas Young,Home Office,Central,Furniture,Chairs,Seamless clear-thinking circuit,3658.01,3,0.03,384.63,Profit
CA-909587,7/9/2024,4/24/2025,Standard Class,CUST-5163,Tanya Galvan,Corporate,Central,Office Supplies,Binders,Multi-channeled content-based extranet,4702.73,5,0.33,832.9,Profit
